transaction_id,customer_id,account_number,transaction_date,transaction_type,amount,currency,branch_code,status,risk_score,region,product_code
TXN0009406,CUST1717,ACC793448,2024-04-08,PAYMENT,-26275.16,GBP,BR269,COMPLETED,10.81,NORTH,CHECKING
TXN0009407,CUST3094,ACC151378,2024-10-29,DEBIT,61362.17,EUR,BR836,FAILED,99.88,WEST,CREDIT
TXN0009408,CUST4140,ACC483999,2024-09-28,DEBIT,41099.12,AUD,BR175,COMPLETED,83.84,WEST,LOAN
TXN0009409,CUST7851,ACC425191,2024-12-26,CREDIT,81876.08,USD,BR984,COMPLETED,61.75,NORTH,MORTGAGE
TXN0009410,CUST5137,ACC961487,2024-06-04,DEBIT,40099.08,GBP,BR740,COMPLETED,80.6,CENTRAL,LOAN
TXN0009411,CUST6690,ACC278505,2024-09-11,DEBIT,53176.95,GBP,BR643,COMPLETED,82.44,NORTH,SAVINGS
TXN0009412,CUST6996,ACC923278,2024-06-02,CREDIT,-5854.06,USD,BR195,COMPLETED,57.85,SOUTH,CHECKING
TXN0009413,CUST8347,ACC704845,2024-03-29,DEBIT,91563.01,USD,BR459,COMPLETED,32.72,NORTH,LOAN
TXN0009414,CUST2923,ACC493557,2024-11-22,DEBIT,-39476.71,USD,BR873,COMPLETED,11.61,EAST,CHECKING
TXN0009415,CUST8145,ACC865040,2024-03-23,TRANSFER,-25501.17,GBP,BR698,COMPLETED,74.26,CENTRAL,CREDIT
TXN0009416,CUST2109,ACC143907,2024-06-23,WITHDRAWAL,68662.03,USD,BR463,COMPLETED,46.92,EAST,CREDIT
TXN0009417,CUST8910,ACC679383,2024-07-22,TRANSFER,-8798.31,USD,BR653,FAILED,48.74,EAST,LOAN
TXN0009418,CUST7864,ACC848985,2024-08-24,CREDIT,77479.4,,BR645,COMPLETED,74.17,NORTH,LOAN
TXN0009419,CUST9581,ACC141288,2024-09-15,TRANSFER,-1468.7,EUR,BR173,COMPLETED,59.03,WEST,CHECKING
TXN0009420,CUST9255,ACC755377,2024-12-22,CREDIT,74709.87,USD,BR267,COMPLETED,57.33,CENTRAL,SAVINGS
TXN0009421,CUST1358,ACC592588,2024-09-08,CREDIT,40998.82,EUR,BR300,COMPLETED,56.02,,MORTGAGE
TXN0009422,CUST3735,ACC155613,2024-02-02,DEBIT,39485.07,EUR,BR535,PENDING,61.05,NORTH,SAVINGS
TXN0009423,CUST5491,ACC526489,2024-09-19,DEBIT,87954.31,USD,BR916,,20.44,SOUTH,SAVINGS
TXN0009424,CUST3112,ACC318016,2024-09-13,PAYMENT,21319.37,USD,BR845,COMPLETED,16.15,WEST,SAVINGS
TXN0009425,CUST5745,ACC352067,2024-09-26,CREDIT,1395.76,USD,BR674,PENDING,89.53,WEST,LOAN
TXN0009426,CUST1744,ACC530108,2024-03-13,DEBIT,8104.24,GBP,BR639,COMPLETED,8.34,WEST,MORTGAGE
TXN0009427,CUST1996,ACC731350,2024-03-06,TRANSFER,77791.79,AUD,BR521,COMPLETED,63.37,SOUTH,CREDIT
TXN0009428,CUST4116,ACC997607,2024-04-14,CREDIT,63367.28,EUR,BR493,FAILED,44.7,SOUTH,CHECKING
TXN0009429,CUST7512,ACC744044,2024-08-18,TRANSFER,22767.03,USD,BR133,COMPLETED,93.98,EAST,MORTGAGE
TXN0009430,CUST9110,ACC685380,2024-09-26,CREDIT,90780.51,AUD,BR620,FAILED,66.86,CENTRAL,LOAN
TXN0009431,CUST9723,ACC582369,2024-11-25,DEBIT,-41389.82,USD,BR772,COMPLETED,85.26,NORTH,CHECKING
TXN0009432,CUST9412,ACC748115,2024-10-06,WITHDRAWAL,46095.25,USD,BR665,COMPLETED,58.07,WEST,CREDIT
TXN0009433,CUST2228,ACC472325,2024-11-28,DEBIT,91172.54,AUD,BR277,PENDING,96.08,CENTRAL,LOAN
TXN0009434,CUST3711,ACC924729,2024-09-04,DEBIT,2268.71,EUR,BR337,COMPLETED,11.23,CENTRAL,CREDIT
TXN0009435,CUST8172,ACC117819,2024-01-30,CREDIT,79527.76,USD,BR251,COMPLETED,12.39,NORTH,SAVINGS
TXN0009436,CUST9344,ACC909884,2024-06-17,DEBIT,96280.96,USD,BR342,COMPLETED,19.56,EAST,CHECKING
TXN0009437,CUST7293,ACC754728,2024-12-02,PAYMENT,16309.07,AUD,BR480,COMPLETED,81.71,SOUTH,SAVINGS
TXN0009438,CUST7393,ACC916435,2024-10-06,TRANSFER,-38944.83,AUD,BR203,PENDING,60.67,NORTH,LOAN
TXN0009439,CUST7567,ACC767151,2024-05-28,CREDIT,52151.59,EUR,BR173,COMPLETED,1.89,CENTRAL,LOAN
TXN0009440,CUST5448,ACC997744,2024-02-04,DEBIT,-33626.12,USD,BR352,FAILED,36.14,SOUTH,MORTGAGE
TXN0009441,CUST4390,ACC651364,2024-07-17,TRANSFER,68125.2,USD,BR772,COMPLETED,,SOUTH,
TXN0009442,CUST4015,ACC293741,2024-09-24,DEBIT,-7277.26,AUD,BR699,COMPLETED,76.35,NORTH,CREDIT
TXN0009443,CUST1058,ACC231875,2024-01-26,WITHDRAWAL,-14578.5,,BR436,COMPLETED,20.32,NORTH,SAVINGS
TXN0009444,CUST3621,ACC167648,2024-07-15,PAYMENT,22852.28,EUR,BR827,PENDING,40.06,WEST,SAVINGS
TXN0009445,CUST4568,ACC163660,2024-12-23,PAYMENT,22491.33,EUR,BR269,COMPLETED,76.19,CENTRAL,LOAN
TXN0009446,CUST1145,ACC380819,2024-02-09,WITHDRAWAL,6946.84,USD,BR276,COMPLETED,,WEST,MORTGAGE
TXN0009447,CUST9401,ACC940951,2024-04-12,DEBIT,22991.64,USD,BR430,COMPLETED,75.42,NORTH,MORTGAGE
TXN0009448,CUST8461,ACC149269,2024-12-23,CREDIT,4190.67,USD,BR837,COMPLETED,65.59,EAST,CHECKING
TXN0009449,CUST9254,ACC228356,2024-05-10,PAYMENT,37001.6,USD,BR370,COMPLETED,24.28,SOUTH,CHECKING
TXN0009450,CUST9602,ACC510702,2024-10-21,DEBIT,53980.02,USD,BR689,COMPLETED,55.52,WEST,LOAN
TXN0009451,CUST5240,ACC365095,2024-11-24,TRANSFER,-19740.95,AUD,BR798,COMPLETED,1.52,WEST,CHECKING
TXN0009452,CUST5971,ACC975454,2024-07-08,PAYMENT,-30707.02,USD,BR914,PENDING,35.08,SOUTH,LOAN
TXN0009453,CUST4609,ACC654251,2024-07-24,WITHDRAWAL,92824.64,GBP,BR393,FAILED,27.36,WEST,LOAN
TXN0009454,CUST5855,ACC230300,2024-06-05,PAYMENT,,EUR,BR470,COMPLETED,87.6,NORTH,SAVINGS
TXN0009455,CUST5399,ACC682791,2024-08-27,CREDIT,40221.57,EUR,BR560,COMPLETED,45.3,WEST,CHECKING
TXN0009456,CUST2951,ACC655000,2024-10-21,CREDIT,21916.0,EUR,BR119,COMPLETED,56.41,CENTRAL,LOAN
TXN0009457,CUST3803,ACC874379,2024-11-02,CREDIT,20187.18,USD,BR314,COMPLETED,14.57,WEST,SAVINGS
TXN0009458,CUST4668,ACC105213,2024-10-01,CREDIT,38403.0,USD,BR181,PENDING,77.72,EAST,SAVINGS
TXN0009459,CUST1747,ACC374315,2024-05-18,DEBIT,20747.91,EUR,BR580,COMPLETED,17.5,EAST,CHECKING
TXN0009460,CUST9741,ACC755966,2024-07-19,DEBIT,-734.62,USD,BR511,COMPLETED,43.8,NORTH,SAVINGS
TXN0009461,CUST4902,ACC868905,2024-01-13,DEBIT,17732.73,USD,BR658,COMPLETED,76.69,NORTH,SAVINGS
TXN0009462,CUST5781,ACC371226,2024-12-13,TRANSFER,97270.85,EUR,BR774,COMPLETED,19.45,WEST,CHECKING
TXN0009463,CUST1640,ACC998572,2024-06-15,TRANSFER,71358.64,USD,BR205,COMPLETED,58.5,CENTRAL,CHECKING
TXN0009464,CUST3427,ACC775049,2024-09-20,DEBIT,-45483.82,USD,BR157,COMPLETED,16.63,SOUTH,LOAN
TXN0009465,CUST5550,ACC286064,2024-08-07,DEBIT,40718.7,USD,BR938,COMPLETED,61.41,WEST,SAVINGS
TXN0009466,CUST3178,ACC674071,2024-12-17,PAYMENT,172.43,USD,BR953,COMPLETED,,NORTH,LOAN
TXN0009467,CUST5430,ACC596649,2024-08-15,DEBIT,50502.4,USD,BR939,COMPLETED,29.23,NORTH,CREDIT
TXN0009468,CUST1844,ACC622659,2024-11-15,TRANSFER,88387.23,USD,BR188,COMPLETED,6.75,CENTRAL,CHECKING
TXN0009469,CUST5079,ACC361111,2024-05-17,WITHDRAWAL,30713.97,USD,BR874,COMPLETED,44.97,NORTH,LOAN
TXN0009470,CUST4440,ACC640712,2024-10-17,PAYMENT,43686.93,USD,BR769,COMPLETED,36.79,,CHECKING
TXN0009471,CUST9758,ACC303272,2024-07-17,TRANSFER,53162.45,USD,BR319,COMPLETED,59.55,CENTRAL,SAVINGS
TXN0009472,CUST2903,ACC496453,2024-04-08,TRANSFER,85323.57,USD,BR950,COMPLETED,69.63,SOUTH,MORTGAGE
TXN0009473,CUST1022,ACC853067,2024-12-13,PAYMENT,-19493.35,USD,BR262,COMPLETED,33.71,NORTH,SAVINGS
TXN0009474,CUST6692,ACC900957,2024-10-04,CREDIT,88864.78,USD,BR384,COMPLETED,60.41,SOUTH,SAVINGS
TXN0009475,CUST7047,ACC296800,2024-05-03,DEBIT,29248.3,,BR581,COMPLETED,62.51,CENTRAL,CHECKING
TXN0009476,CUST6317,ACC653985,2024-01-02,DEBIT,6560.16,EUR,BR155,COMPLETED,69.58,CENTRAL,CHECKING
TXN0009477,CUST2363,ACC779207,2024-11-13,PAYMENT,38200.83,EUR,BR969,COMPLETED,81.32,EAST,CHECKING
TXN0009478,CUST9999,ACC167282,2024-08-15,TRANSFER,10552.34,USD,BR592,COMPLETED,97.21,SOUTH,SAVINGS
TXN0009479,CUST5326,ACC519124,2024-03-19,CREDIT,-8175.46,USD,BR292,COMPLETED,99.29,WEST,CREDIT
TXN0009480,CUST3189,ACC380808,2024-04-13,DEBIT,-31837.66,USD,BR158,COMPLETED,36.6,EAST,SAVINGS
TXN0009481,,ACC353993,2024-07-21,WITHDRAWAL,51263.66,USD,BR623,COMPLETED,23.72,WEST,CHECKING
TXN0009482,CUST5831,ACC262383,2024-03-02,CREDIT,8032.28,GBP,BR201,PENDING,33.95,SOUTH,LOAN
TXN0009483,CUST6318,ACC805691,2024-01-26,PAYMENT,-9569.58,USD,BR399,PENDING,23.95,SOUTH,CREDIT
TXN0009484,CUST1938,ACC168713,2024-10-05,DEBIT,31885.19,USD,BR180,COMPLETED,40.6,SOUTH,CREDIT
TXN0009485,CUST1170,ACC248374,2024-01-31,CREDIT,13965.04,USD,BR384,COMPLETED,1.07,WEST,SAVINGS
TXN0009486,CUST6824,ACC830484,2024-10-20,CREDIT,25931.23,USD,BR284,COMPLETED,83.61,CENTRAL,MORTGAGE
TXN0009487,CUST4592,ACC519517,2024-03-13,DEBIT,98525.11,USD,BR328,COMPLETED,10.04,NORTH,CHECKING
TXN0009488,CUST5582,ACC749146,2024-08-01,PAYMENT,8627.21,USD,BR549,FAILED,87.52,CENTRAL,SAVINGS
TXN0009489,CUST3895,ACC810832,2024-02-12,CREDIT,80741.99,USD,BR466,COMPLETED,36.93,CENTRAL,CHECKING
TXN0009490,CUST5194,ACC409488,2024-07-15,DEBIT,27904.33,AUD,BR548,COMPLETED,76.07,NORTH,MORTGAGE
TXN0009491,CUST1256,ACC861255,2024-07-24,CREDIT,21839.39,GBP,BR382,COMPLETED,3.11,EAST,SAVINGS
TXN0009492,CUST9804,ACC279171,2024-03-08,CREDIT,13581.45,USD,BR825,COMPLETED,5.9,WEST,
TXN0009493,CUST2743,ACC647066,2024-01-04,CREDIT,34726.76,EUR,BR451,REVERSED,34.11,WEST,MORTGAGE
TXN0009494,CUST7258,ACC699177,2024-02-20,TRANSFER,-38192.01,EUR,BR796,COMPLETED,95.17,WEST,CHECKING
TXN0009495,CUST5216,ACC776526,2024-08-02,TRANSFER,93117.67,EUR,BR380,COMPLETED,27.47,EAST,LOAN
TXN0009496,CUST4377,ACC802016,2024-06-14,DEBIT,-31669.71,USD,BR950,PENDING,26.03,NORTH,LOAN
TXN0009497,CUST8244,ACC799378,2024-07-01,DEBIT,53905.22,USD,BR876,,14.1,NORTH,CREDIT
TXN0009498,CUST4614,ACC866039,2024-06-12,PAYMENT,-1467.18,USD,BR483,COMPLETED,13.37,SOUTH,LOAN
TXN0009499,CUST6312,ACC422433,2024-08-18,TRANSFER,-44274.39,EUR,BR984,PENDING,56.91,CENTRAL,LOAN
TXN0009500,CUST5403,ACC527442,2024-12-16,TRANSFER,58725.04,GBP,BR765,REVERSED,92.35,SOUTH,CREDIT
TXN0009501,CUST4341,ACC412042,2024-09-16,DEBIT,43483.54,USD,BR225,COMPLETED,55.78,WEST,CHECKING
TXN0009502,CUST7479,ACC266296,2024-07-27,PAYMENT,41485.72,USD,BR552,COMPLETED,94.64,CENTRAL,CREDIT
TXN0009503,CUST3550,ACC121715,2024-05-22,PAYMENT,53049.81,USD,BR877,COMPLETED,73.25,NORTH,CHECKING
TXN0009504,CUST8308,ACC354506,2024-06-18,TRANSFER,68493.04,USD,BR337,COMPLETED,19.74,EAST,LOAN
TXN0009505,CUST4796,ACC540191,2024-09-12,CREDIT,-10938.19,USD,BR875,COMPLETED,77.98,NORTH,SAVINGS
TXN0009506,CUST8109,ACC893226,2024-12-06,TRANSFER,-8174.39,USD,BR756,COMPLETED,80.69,CENTRAL,SAVINGS
TXN0009507,CUST7039,ACC851819,2024-09-24,DEBIT,18706.23,AUD,BR298,REVERSED,27.75,CENTRAL,CHECKING
TXN0009508,CUST3430,ACC236850,2024-07-23,TRANSFER,17909.7,USD,BR105,COMPLETED,64.05,NORTH,SAVINGS
TXN0009509,CUST8848,ACC486144,2024-06-14,DEBIT,4345.17,EUR,BR168,COMPLETED,96.74,NORTH,SAVINGS
TXN0009510,CUST2535,ACC857333,2024-06-16,PAYMENT,-9095.84,USD,BR516,COMPLETED,7.31,NORTH,LOAN
TXN0009511,CUST9125,ACC860457,2024-07-02,CREDIT,58951.35,USD,BR446,COMPLETED,58.23,WEST,SAVINGS
TXN0009512,CUST3973,ACC986088,2024-09-09,DEBIT,22063.42,EUR,BR814,COMPLETED,79.49,CENTRAL,CREDIT
TXN0009513,CUST8526,ACC653984,2024-06-29,DEBIT,11794.72,USD,BR368,FAILED,15.28,NORTH,CREDIT
TXN0009514,CUST4031,ACC551819,2024-02-21,TRANSFER,-40863.14,USD,BR961,COMPLETED,85.92,EAST,SAVINGS
TXN0009515,CUST3885,ACC324263,2024-03-29,TRANSFER,106.88,USD,BR619,COMPLETED,70.86,CENTRAL,CHECKING
TXN0009516,CUST4094,ACC209149,2024-05-10,PAYMENT,19010.03,,BR566,PENDING,78.93,WEST,SAVINGS
TXN0009517,CUST9036,ACC424623,2024-08-28,DEBIT,47384.44,EUR,BR501,COMPLETED,28.42,CENTRAL,CHECKING
TXN0009518,CUST3955,ACC916101,2024-08-08,CREDIT,32441.09,USD,BR477,COMPLETED,15.26,SOUTH,LOAN
TXN0009519,CUST5621,ACC364083,2024-05-20,DEBIT,-8410.14,USD,BR559,PENDING,54.4,NORTH,SAVINGS
TXN0009520,CUST1344,ACC186159,2024-01-03,CREDIT,-41778.04,GBP,BR643,COMPLETED,25.14,EAST,SAVINGS
TXN0009521,CUST6081,ACC584405,2024-01-04,DEBIT,-2359.13,USD,BR192,PENDING,,EAST,SAVINGS
TXN0009522,CUST3669,ACC142759,2024-01-27,DEBIT,-36444.91,USD,BR954,COMPLETED,95.19,WEST,
TXN0009523,CUST3911,ACC961968,2024-07-16,DEBIT,42046.48,USD,BR480,COMPLETED,42.61,WEST,SAVINGS
TXN0009524,CUST7458,ACC509137,2024-09-25,TRANSFER,41642.65,USD,BR854,COMPLETED,17.08,WEST,SAVINGS
TXN0009525,CUST4077,ACC405791,2024-08-16,TRANSFER,89736.79,USD,BR676,COMPLETED,71.83,NORTH,SAVINGS
TXN0009526,CUST2137,ACC762314,2024-06-21,WITHDRAWAL,7274.47,EUR,BR175,COMPLETED,21.78,WEST,SAVINGS
TXN0009527,CUST3351,ACC508819,2024-09-23,PAYMENT,-48906.33,EUR,BR530,COMPLETED,5.57,SOUTH,SAVINGS
TXN0009528,CUST2180,ACC264282,2024-07-31,CREDIT,17325.1,USD,BR500,COMPLETED,96.28,SOUTH,SAVINGS
TXN0009529,CUST7986,ACC471904,2024-09-28,DEBIT,-24748.99,AUD,BR900,COMPLETED,19.18,SOUTH,LOAN
TXN0009530,CUST5018,ACC886739,2024-03-08,PAYMENT,33827.69,GBP,BR461,PENDING,0.92,EAST,SAVINGS
TXN0009531,CUST8455,ACC491816,2024-05-29,PAYMENT,82321.43,USD,BR443,PENDING,89.15,CENTRAL,LOAN
TXN0009532,CUST7594,ACC894462,2024-12-15,WITHDRAWAL,-15741.84,USD,BR751,COMPLETED,8.69,EAST,SAVINGS
TXN0009533,CUST2642,ACC404728,2024-01-30,DEBIT,12085.77,AUD,BR788,COMPLETED,82.8,EAST,CREDIT
TXN0009534,CUST9630,ACC144374,2024-07-01,CREDIT,92446.1,USD,BR195,COMPLETED,35.11,NORTH,LOAN
TXN0009535,CUST3249,ACC295652,2024-02-06,WITHDRAWAL,41396.69,EUR,BR909,FAILED,92.09,EAST,SAVINGS
TXN0009536,CUST1193,ACC522868,2024-07-31,PAYMENT,-32727.56,USD,BR549,PENDING,31.01,WEST,CHECKING
TXN0009537,CUST2633,ACC926968,2024-07-14,WITHDRAWAL,85608.87,EUR,BR248,COMPLETED,38.02,,SAVINGS
TXN0009538,CUST7191,ACC340206,2024-06-29,TRANSFER,33974.35,GBP,BR901,COMPLETED,9.43,EAST,SAVINGS
TXN0009539,CUST7291,ACC856153,2024-05-10,TRANSFER,47009.34,USD,BR671,PENDING,41.63,WEST,CHECKING
TXN0009540,CUST1339,ACC808576,2024-06-15,TRANSFER,30241.1,USD,BR496,COMPLETED,48.03,NORTH,CHECKING
TXN0009541,,ACC486974,2024-02-24,TRANSFER,22046.31,USD,BR356,COMPLETED,77.1,SOUTH,CREDIT
TXN0009542,CUST1222,ACC456443,2024-03-19,DEBIT,-49936.33,USD,BR257,PENDING,86.67,WEST,SAVINGS
TXN0009543,CUST1716,ACC669868,2024-03-30,DEBIT,57936.89,GBP,BR178,FAILED,45.43,CENTRAL,SAVINGS
TXN0009544,CUST3165,ACC816369,2024-05-11,CREDIT,3734.28,USD,BR886,COMPLETED,62.87,WEST,MORTGAGE
TXN0009545,CUST5068,ACC296036,2024-06-03,DEBIT,-34053.21,EUR,BR321,COMPLETED,80.01,CENTRAL,SAVINGS
TXN0009546,CUST2369,ACC408106,2024-05-13,DEBIT,36357.9,USD,BR544,COMPLETED,26.04,SOUTH,MORTGAGE
TXN0009547,CUST5385,ACC300982,2024-02-05,TRANSFER,50852.05,USD,BR154,COMPLETED,27.61,WEST,SAVINGS
TXN0009548,CUST3336,ACC864670,2024-09-19,PAYMENT,-17676.11,USD,BR216,COMPLETED,71.18,CENTRAL,LOAN
TXN0009549,CUST1221,ACC124394,2024-10-28,TRANSFER,70399.53,USD,BR591,COMPLETED,74.64,WEST,SAVINGS
TXN0009550,CUST1153,ACC801145,2024-11-09,DEBIT,44188.43,USD,BR989,COMPLETED,27.16,SOUTH,LOAN
TXN0009551,CUST2742,ACC188716,2024-08-29,DEBIT,97769.25,USD,BR195,PENDING,3.25,SOUTH,MORTGAGE
TXN0009552,,ACC592654,2024-05-31,DEBIT,9053.46,USD,BR411,COMPLETED,10.04,SOUTH,CREDIT
TXN0009553,CUST6544,ACC495597,2024-01-03,CREDIT,92287.17,USD,BR595,COMPLETED,6.86,NORTH,CREDIT
TXN0009554,CUST2392,ACC422677,2024-03-14,CREDIT,75628.57,USD,BR961,COMPLETED,83.27,SOUTH,CHECKING
TXN0009555,CUST4314,ACC531165,2024-04-13,CREDIT,89549.35,GBP,BR263,COMPLETED,,CENTRAL,CREDIT
TXN0009556,CUST3281,ACC930570,2024-04-13,TRANSFER,99972.55,,BR277,COMPLETED,95.06,NORTH,CHECKING
TXN0009557,CUST8871,ACC393378,2024-09-27,CREDIT,21721.55,EUR,BR935,PENDING,75.04,CENTRAL,SAVINGS
TXN0009558,CUST8279,ACC404716,2024-07-27,DEBIT,65734.97,GBP,BR791,COMPLETED,48.75,CENTRAL,SAVINGS
TXN0009559,CUST3672,ACC637898,2024-09-30,WITHDRAWAL,65979.65,USD,BR228,COMPLETED,79.9,SOUTH,MORTGAGE
TXN0009560,CUST6036,ACC703675,2024-08-06,DEBIT,71486.51,USD,BR721,FAILED,43.16,SOUTH,CHECKING
TXN0009561,CUST6435,ACC954297,2024-01-09,DEBIT,,USD,BR914,COMPLETED,61.37,SOUTH,
TXN0009562,CUST8846,ACC656117,2024-09-19,DEBIT,-36201.43,USD,BR807,FAILED,11.09,SOUTH,CHECKING
TXN0009563,CUST3531,ACC629757,2024-04-29,WITHDRAWAL,97363.53,USD,BR918,COMPLETED,44.31,NORTH,CREDIT
TXN0009564,CUST4994,ACC123584,2024-06-11,WITHDRAWAL,66656.02,USD,BR390,FAILED,28.01,EAST,SAVINGS
TXN0009565,CUST1915,ACC909539,2024-08-28,TRANSFER,-39942.7,USD,BR438,PENDING,94.7,WEST,SAVINGS
TXN0009566,CUST9905,ACC336838,2024-01-22,WITHDRAWAL,10488.28,USD,BR305,COMPLETED,22.95,SOUTH,CHECKING
TXN0009567,CUST5382,ACC866278,2024-02-02,TRANSFER,10949.72,USD,BR201,PENDING,92.75,EAST,CHECKING
TXN0009568,CUST9906,ACC214258,2024-08-19,DEBIT,59667.77,USD,BR677,REVERSED,86.74,SOUTH,LOAN
TXN0009569,CUST3016,ACC486265,2024-01-11,DEBIT,60223.2,USD,BR515,COMPLETED,7.19,WEST,CREDIT
TXN0009570,CUST1347,ACC353171,2024-05-05,DEBIT,77627.04,GBP,BR823,COMPLETED,29.62,NORTH,CHECKING
TXN0009571,CUST1729,ACC683102,2024-07-28,DEBIT,11674.34,USD,BR925,COMPLETED,69.01,WEST,LOAN
TXN0009572,CUST2684,ACC831283,2024-04-09,DEBIT,10563.15,EUR,BR424,PENDING,88.12,WEST,LOAN
TXN0009573,CUST9923,ACC625304,2024-01-24,TRANSFER,-15135.14,USD,BR183,PENDING,36.58,EAST,MORTGAGE
TXN0009574,CUST5861,ACC643945,2024-11-14,CREDIT,-16030.57,GBP,BR493,COMPLETED,26.81,NORTH,LOAN
TXN0009575,CUST2680,ACC287123,2024-06-01,CREDIT,34256.32,AUD,BR388,FAILED,77.63,NORTH,CHECKING
TXN0009576,CUST9381,ACC970753,2024-05-17,CREDIT,-18855.54,USD,BR911,COMPLETED,27.24,CENTRAL,CHECKING
TXN0009577,CUST7804,ACC388812,2024-03-19,CREDIT,30121.04,USD,BR397,COMPLETED,81.57,WEST,CREDIT
TXN0009578,CUST3323,ACC447656,2024-04-18,CREDIT,-13731.48,USD,BR999,PENDING,94.0,EAST,CHECKING
TXN0009579,CUST1019,ACC860736,2024-09-19,TRANSFER,90767.98,EUR,BR946,COMPLETED,77.38,NORTH,SAVINGS
TXN0009580,CUST4675,ACC240775,2024-11-25,PAYMENT,-28637.96,EUR,BR200,COMPLETED,31.06,EAST,SAVINGS
TXN0009581,CUST1393,ACC588303,2024-07-29,DEBIT,69905.87,USD,BR660,COMPLETED,83.14,EAST,CHECKING
TXN0009582,CUST4713,ACC739731,2024-02-01,DEBIT,-30526.15,USD,BR777,COMPLETED,0.98,WEST,CHECKING
TXN0009583,CUST7998,ACC972156,2024-03-29,CREDIT,52725.94,EUR,BR115,PENDING,99.34,NORTH,SAVINGS
TXN0009584,CUST7314,ACC831057,2024-01-24,PAYMENT,42245.82,USD,BR900,COMPLETED,97.71,SOUTH,MORTGAGE
TXN0009585,CUST3414,ACC164518,2024-12-21,CREDIT,13206.86,EUR,BR441,COMPLETED,32.44,,CREDIT
TXN0009586,CUST6788,ACC806402,2024-06-19,CREDIT,-45916.12,EUR,BR374,COMPLETED,78.17,NORTH,CREDIT
TXN0009587,CUST5699,ACC821690,2024-01-25,DEBIT,-12070.3,EUR,BR976,COMPLETED,18.22,EAST,LOAN
TXN0009588,CUST4700,ACC456441,2024-10-03,DEBIT,9476.04,GBP,BR110,COMPLETED,23.96,EAST,MORTGAGE
TXN0009589,CUST7303,ACC139364,2024-11-09,CREDIT,71374.05,,BR128,COMPLETED,9.1,WEST,LOAN
TXN0009590,CUST2841,ACC403768,2024-09-30,DEBIT,-8479.22,EUR,BR631,COMPLETED,18.73,WEST,MORTGAGE
TXN0009591,CUST9057,ACC820190,2024-04-24,TRANSFER,22976.65,EUR,BR432,COMPLETED,21.01,WEST,LOAN
TXN0009592,CUST3778,ACC770125,2024-01-16,CREDIT,-45452.73,USD,BR843,REVERSED,95.08,WEST,SAVINGS
TXN0009593,CUST2804,ACC160317,2024-11-07,CREDIT,-3079.72,USD,BR330,FAILED,92.28,SOUTH,SAVINGS
TXN0009594,CUST4678,ACC994399,2024-05-22,TRANSFER,9122.1,USD,BR630,COMPLETED,56.48,,LOAN
TXN0009595,CUST2666,ACC405530,2024-02-05,DEBIT,-9646.37,EUR,BR853,COMPLETED,86.67,EAST,CREDIT
TXN0009596,CUST5617,ACC350417,2024-04-18,CREDIT,93318.99,USD,BR927,COMPLETED,86.21,EAST,CHECKING
TXN0009597,CUST6854,ACC314580,2024-05-17,DEBIT,-12733.39,USD,BR923,COMPLETED,55.57,SOUTH,
TXN0009598,CUST2249,ACC326632,2024-12-08,DEBIT,-11493.89,EUR,BR113,COMPLETED,16.56,CENTRAL,LOAN
TXN0009599,CUST6467,ACC319086,2024-10-23,CREDIT,34471.88,USD,BR780,COMPLETED,2.98,NORTH,LOAN
TXN0009600,CUST2939,ACC902209,2024-01-07,TRANSFER,472.69,EUR,BR779,COMPLETED,48.04,SOUTH,SAVINGS
TXN0009601,CUST6906,ACC963961,2024-10-25,TRANSFER,-34522.2,USD,BR719,COMPLETED,95.99,CENTRAL,CHECKING
TXN0009602,CUST2389,ACC472311,2024-08-09,DEBIT,-33659.42,AUD,BR379,COMPLETED,27.74,EAST,MORTGAGE
TXN0009603,CUST1710,ACC303768,2024-11-22,CREDIT,19761.62,USD,BR887,COMPLETED,36.72,WEST,SAVINGS
TXN0009604,CUST3475,ACC968772,2024-02-03,DEBIT,-24441.94,USD,BR263,PENDING,70.23,NORTH,SAVINGS
TXN0009605,CUST3917,ACC651773,2024-11-06,DEBIT,85758.15,USD,BR119,COMPLETED,0.38,EAST,SAVINGS
TXN0009606,CUST8022,ACC370235,2024-08-31,DEBIT,47822.42,USD,BR899,COMPLETED,41.11,SOUTH,LOAN
TXN0009607,CUST9691,ACC715641,2024-11-01,CREDIT,77176.57,EUR,BR996,FAILED,62.95,CENTRAL,MORTGAGE
TXN0009608,CUST6486,ACC430378,2024-09-05,CREDIT,55094.65,EUR,BR577,REVERSED,50.6,CENTRAL,MORTGAGE
TXN0009609,CUST3971,ACC843312,2024-10-21,TRANSFER,79605.53,EUR,BR879,COMPLETED,52.05,EAST,CREDIT
TXN0009610,CUST7967,ACC228115,2024-09-06,TRANSFER,42361.44,USD,BR730,COMPLETED,89.62,WEST,CHECKING
TXN0009611,CUST3461,ACC513893,2024-03-10,WITHDRAWAL,84510.01,EUR,BR507,COMPLETED,57.23,CENTRAL,LOAN
TXN0009612,CUST5940,ACC863836,2024-05-19,CREDIT,87683.19,USD,BR809,COMPLETED,43.16,SOUTH,LOAN
TXN0009613,CUST5702,ACC332656,2024-06-21,DEBIT,-25471.99,USD,BR209,FAILED,66.57,NORTH,SAVINGS
